"id";"latitude";"longitude";"cep";"numero";"complemento";"usuario_id"
1425;"";"";"01551000";0.0;"";32
1426;"";"";"04003020";0.0;"";32
1427;"";"";"03143001";0.0;"";32
1428;"";"";"03168010";0.0;"";32
1429;"";"";"04204002";0.0;"";32
1430;"";"";"04223000";0.0;"";32
1431;"";"";"04266030";0.0;"";32
1432;"";"";"01518000";0.0;"";32
1433;"";"";"04165001";0.0;"";32
1434;"";"";"04174040";0.0;"";32
1435;"";"";"01321000";0.0;"";32
1436;"";"";"03210000";0.0;"";32
1437;"";"";"03204080";0.0;"";32
1438;"";"";"04040030";0.0;"";32
1439;"";"";"04128000";0.0;"";32
1440;"";"";"04135001";0.0;"";32
1441;"";"";"01522000";0.0;"";32
1442;"";"";"04236260";0.0;"";32
1443;"";"";"03139050";0.0;"";32
1444;"";"";"04218000";0.0;"";32
1445;"";"";"04266000";0.0;"";32
1446;"";"";"01310100";0.0;"";32
1447;"";"";"04278060";0.0;"";32
1448;"";"";"04037000";0.0;"";32
1449;"";"";"03211070";0.0;"";32
1450;"";"";"04120040";0.0;"";32
1451;"";"";"04177380";0.0;"";32
1452;"";"";"04216000";0.0;"";32
1453;"";"";"01538000";0.0;"";32
1454;"";"";"04112050";0.0;"";32
1455;"";"";"03103003";0.0;"";32
1456;"";"";"04121050";0.0;"";32
1457;"";"";"04022001";0.0;"";32
1458;"";"";"04182020";0.0;"";32
1459;"";"";"04235050";0.0;"";32
1460;"";"";"03115020";0.0;"";32
1461;"";"";"04011060";0.0;"";32
1462;"";"";"04235220";0.0;"";32
1463;"";"";"04257020";0.0;"";32
1464;"";"";"03213000";0.0;"";32
1465;"";"";"04021020";0.0;"";32
1466;"";"";"01318001";0.0;"";32
1467;"";"";"04039050";0.0;"";32
1468;"";"";"01528000";0.0;"";32
1469;"";"";"04288120";0.0;"";32
1470;"";"";"04162001";0.0;"";32
1471;"";"";"04026090";0.0;"";32
1472;"";"";"04177480";0.0;"";32
1473;"";"";"04182010";0.0;"";32
1474;"";"";"04211000";0.0;"";32
1475;"";"";"03106060";0.0;"";32
1476;"";"";"01308030";0.0;"";32
1477;"";"";"04169000";0.0;"";32
1478;"";"";"01536000";0.0;"";32
1479;"";"";"04277020";0.0;"";32
1480;"";"";"04277010";0.0;"";32
1481;"";"";"03141030";0.0;"";32
1482;"";"";"04180080";0.0;"";32
1483;"";"";"04006003";0.0;"";32
1484;"";"";"04282000";0.0;"";32
1485;"";"";"04221000";0.0;"";32
1486;"";"";"03150010";0.0;"";32
1487;"";"";"04206002";0.0;"";32
1488;"";"";"01546000";0.0;"";32
1489;"";"";"04167000";0.0;"";32
1490;"";"";"04116070";0.0;"";32
1491;"";"";"03147020";0.0;"";32
1492;"";"";"03151080";0.0;"";32
1493;"";"";"01550000";0.0;"";32
1494;"";"";"03211050";0.0;"";32
1495;"";"";"04124090";0.0;"";32
1496;"";"";"01323900";0.0;"";32
1497;"";"";"04203052";0.0;"";32
1498;"";"";"04107031";0.0;"";32
1499;"";"";"04154030";0.0;"";32
1500;"";"";"04162002";0.0;"";32
1501;"";"";"03132060";0.0;"";32
1502;"";"";"03118030";0.0;"";32
1503;"";"";"04195060";0.0;"";32
1504;"";"";"04009001";0.0;"";32
1505;"";"";"04113001";0.0;"";32
1506;"";"";"01533000";0.0;"";32
1507;"";"";"04149080";0.0;"";32
1508;"";"";"01552000";0.0;"";32
1509;"";"";"03143050";0.0;"";32
1510;"";"";"01528020";0.0;"";32
1511;"";"";"01543000";0.0;"";32
1512;"";"";"01543030";0.0;"";32
1513;"";"";"04120110";0.0;"";32
1514;"";"";"03165002";0.0;"";32
1515;"";"";"04001082";0.0;"";32
1516;"";"";"04191190";0.0;"";32
1517;"";"";"03128050";0.0;"";32
1518;"";"";"04130010";0.0;"";32
1519;"";"";"04149020";0.0;"";32
1520;"";"";"04005001";0.0;"";32
1521;"";"";"04184060";0.0;"";32
1522;"";"";"01533070";0.0;"";32
1523;"";"";"04256215";0.0;"";32
1524;"";"";"04119061";0.0;"";32
1525;"";"";"01330010";0.0;"";32
1526;"";"";"04266010";0.0;"";32
1527;"";"";"01323001";0.0;"";32
1528;"";"";"03167070";0.0;"";32
1529;"";"";"01549000";0.0;"";32
1530;"";"";"04104020";0.0;"";32
1531;"";"";"04039033";0.0;"";32
1532;"";"";"03195010";0.0;"";32
1533;"";"";"04248100";0.0;"";32
1534;"";"";"03170050";0.0;"";32
1535;"";"";"01548070";0.0;"";32
1536;"";"";"04173190";0.0;"";32
1537;"";"";"04225050";0.0;"";32
1538;"";"";"03131010";0.0;"";32
1539;"";"";"04203000";0.0;"";32
1540;"";"";"04195040";0.0;"";32
1541;"";"";"03188000";0.0;"";32
1542;"";"";"03182040";0.0;"";32
1543;"";"";"03182030";0.0;"";32
1544;"";"";"04254010";0.0;"";32
1545;"";"";"04002004";0.0;"";32
1546;"";"";"01306001";0.0;"";32
1547;"";"";"04281050";0.0;"";32
1548;"";"";"04040033";0.0;"";32
1549;"";"";"04294030";0.0;"";32
1550;"";"";"01323010";0.0;"";32
1551;"";"";"03122050";0.0;"";32
1552;"";"";"03113020";0.0;"";32
1553;"";"";"01548020";0.0;"";32
1554;"";"";"04271060";0.0;"";32
1555;"";"";"04182080";0.0;"";32
1556;"";"";"04134021";0.0;"";32
1557;"";"";"03171040";0.0;"";32
1558;"";"";"04151050";0.0;"";32
1559;"";"";"01535001";0.0;"";32
1560;"";"";"01324010";0.0;"";32
1561;"";"";"04273200";0.0;"";32
1562;"";"";"04156040";0.0;"";32
1563;"";"";"04113000";0.0;"";32
1564;"";"";"04193060";0.0;"";32
1565;"";"";"01551030";0.0;"";32
1566;"";"";"04187200";0.0;"";32
1567;"";"";"04286010";0.0;"";32
1568;"";"";"01330000";0.0;"";32
1569;"";"";"04284070";0.0;"";32
1570;"";"";"03213030";0.0;"";32
1571;"";"";"04235025";0.0;"";32
1572;"";"";"03216000";0.0;"";32
1573;"";"";"08223090";0.0;"";32
1574;"";"";"08225520";0.0;"";32
1575;"";"";"03871100";0.0;"";32
1576;"";"";"08225310";0.0;"";32
1577;"";"";"03669030";0.0;"";32
1578;"";"";"08050810";0.0;"";32
1579;"";"";"03821230";0.0;"";32
1580;"";"";"08060060";0.0;"";32
1581;"";"";"08050130";0.0;"";32
1582;"";"";"08223470";0.0;"";32
1583;"";"";"03807230";0.0;"";32
1584;"";"";"08061360";0.0;"";32
1585;"";"";"03685070";0.0;"";32
1586;"";"";"03721080";0.0;"";32
1587;"";"";"03525010";0.0;"";32
1588;"";"";"08210090";0.0;"";32
1589;"";"";"08225060";0.0;"";32
1590;"";"";"08210210";0.0;"";32
1591;"";"";"03676090";0.0;"";32
1592;"";"";"03720120";0.0;"";32
1593;"";"";"08062000";0.0;"";32
1594;"";"";"03804010";0.0;"";32
1595;"";"";"03673070";0.0;"";32
1596;"";"";"03820140";0.0;"";32
1597;"";"";"03719000";0.0;"";32
1598;"";"";"03828000";0.0;"";32
1599;"";"";"03720040";0.0;"";32
1600;"";"";"03632020";0.0;"";32
1601;"";"";"03894200";0.0;"";32
1602;"";"";"08040420";0.0;"";32
1603;"";"";"03074000";0.0;"";32
1604;"";"";"03683150";0.0;"";32
1605;"";"";"08235560";0.0;"";32
1606;"";"";"08210660";0.0;"";32
1607;"";"";"08050350";0.0;"";32
1608;"";"";"08295300";0.0;"";32
1609;"";"";"03683020";0.0;"";32
1610;"";"";"08070060";0.0;"";32
1611;"";"";"03807000";0.0;"";32
1612;"";"";"03808130";0.0;"";32
1613;"";"";"03805000";0.0;"";32
1614;"";"";"08223130";0.0;"";32
1615;"";"";"03603010";0.0;"";32
1616;"";"";"08225000";0.0;"";32
1617;"";"";"08225380";0.0;"";32
1618;"";"";"03636000";0.0;"";32
1619;"";"";"08295000";0.0;"";32
1620;"";"";"03607000";0.0;"";32
1621;"";"";"03827000";0.0;"";32
1622;"";"";"03716080";0.0;"";32
1623;"";"";"03805090";0.0;"";32
1624;"";"";"03122060";0.0;"";32
1625;"";"";"03819160";0.0;"";32
1626;"";"";"08220700";0.0;"";32
1627;"";"";"03583090";0.0;"";32
1628;"";"";"08215460";0.0;"";32
1629;"";"";"03658011";0.0;"";32
1630;"";"";"03731000";0.0;"";32
1631;"";"";"08050390";0.0;"";32
1632;"";"";"03649030";0.0;"";32
1633;"";"";"03511030";0.0;"";32
1634;"";"";"03894000";0.0;"";32
1635;"";"";"03678090";0.0;"";32
1636;"";"";"08210030";0.0;"";32
1637;"";"";"08062590";0.0;"";32
1638;"";"";"08223120";0.0;"";32
1639;"";"";"08220380";0.0;"";32
1640;"";"";"03681000";0.0;"";32
1641;"";"";"03670000";0.0;"";32
1642;"";"";"08235160";0.0;"";32
1643;"";"";"03543140";0.0;"";32
1644;"";"";"03516010";0.0;"";32
1645;"";"";"03710050";0.0;"";32
1646;"";"";"03813310";0.0;"";32
1647;"";"";"03721090";0.0;"";32
1648;"";"";"03712020";0.0;"";32
1649;"";"";"03817250";0.0;"";32
1650;"";"";"08280160";0.0;"";32
1651;"";"";"08230520";0.0;"";32
1652;"";"";"08210450";0.0;"";32
1653;"";"";"03734160";0.0;"";32
1654;"";"";"08235095";0.0;"";32
1655;"";"";"03813160";0.0;"";32
1656;"";"";"03814040";0.0;"";32
1657;"";"";"03803000";0.0;"";32
1658;"";"";"03817000";0.0;"";32
1659;"";"";"03811020";0.0;"";32
1660;"";"";"08246070";0.0;"";32
1661;"";"";"03658000";0.0;"";32
1662;"";"";"03804060";0.0;"";32
1663;"";"";"08051000";0.0;"";32
1664;"";"";"08235290";0.0;"";32
1665;"";"";"03813035";0.0;"";32
1666;"";"";"08265040";0.0;"";32
1667;"";"";"08040000";0.0;"";32
1668;"";"";"03732100";0.0;"";32
1669;"";"";"03673020";0.0;"";32
1670;"";"";"03641000";0.0;"";32
1671;"";"";"03669020";0.0;"";32
1672;"";"";"08223100";0.0;"";32
1673;"";"";"03725110";0.0;"";32
1674;"";"";"08230370";0.0;"";32
1675;"";"";"03712001";0.0;"";32
1676;"";"";"03803020";0.0;"";32
1677;"";"";"08210500";0.0;"";32
1678;"";"";"08220730";0.0;"";32
1679;"";"";"03576030";0.0;"";32
1680;"";"";"08225550";0.0;"";32
1681;"";"";"08248000";0.0;"";32
1682;"";"";"03821020";0.0;"";32
1683;"";"";"03810110";0.0;"";32
1684;"";"";"03604000";0.0;"";32
1685;"";"";"03611000";0.0;"";32
1686;"";"";"03731030";0.0;"";32
1687;"";"";"03757020";0.0;"";32
1688;"";"";"08223110";0.0;"";32
1689;"";"";"08230020";0.0;"";32
1690;"";"";"03711003";0.0;"";32
1691;"";"";"03877100";0.0;"";32
1692;"";"";"03756000";0.0;"";32
1693;"";"";"03647020";0.0;"";32
1694;"";"";"08220390";0.0;"";32
1695;"";"";"03721010";0.0;"";32
1696;"";"";"03584170";0.0;"";32
1697;"";"";"03758080";0.0;"";32
1698;"";"";"03632040";0.0;"";32
1699;"";"";"03737000";0.0;"";32
1700;"";"";"03805050";0.0;"";32
1701;"";"";"03734150";0.0;"";32
1702;"";"";"03576040";0.0;"";32
1703;"";"";"08220200";0.0;"";32
1704;"";"";"08070001";0.0;"";32
1705;"";"";"08240170";0.0;"";32
1706;"";"";"08235500";0.0;"";32
1707;"";"";"03807100";0.0;"";32
1708;"";"";"03737010";0.0;"";32
1709;"";"";"03022020";0.0;"";32
1710;"";"";"03726020";0.0;"";32
1711;"";"";"08265000";0.0;"";32
1712;"";"";"08220240";0.0;"";32
1713;"";"";"08223000";0.0;"";32
1714;"";"";"08210110";0.0;"";32
1715;"";"";"08235380";0.0;"";32
1716;"";"";"08050330";0.0;"";32
1717;"";"";"08240220";0.0;"";32
1718;"";"";"08215440";0.0;"";32
1719;"";"";"03807010";0.0;"";32
1720;"";"";"03736200";0.0;"";32
1721;"";"";"08050080";0.0;"";32
1722;"";"";"08235360";0.0;"";32
1723;"";"";"03677110";0.0;"";32
1724;"";"";"03820310";0.0;"";32
1725;"";"";"03805080";0.0;"";32
1726;"";"";"03823000";0.0;"";32
1727;"";"";"08210100";0.0;"";32
1728;"";"";"03712004";0.0;"";32
1729;"";"";"08225390";0.0;"";32
1730;"";"";"08225410";0.0;"";32
1731;"";"";"08061380";0.0;"";32
1732;"";"";"03626130";0.0;"";32
1733;"";"";"08070050";0.0;"";32
1734;"";"";"03682040";0.0;"";32
1735;"";"";"03605030";0.0;"";32
1736;"";"";"03728010";0.0;"";32
1737;"";"";"03758020";0.0;"";32
1738;"";"";"03646000";0.0;"";32
1739;"";"";"08210120";0.0;"";32
1740;"";"";"03890100";0.0;"";32
1741;"";"";"03726100";0.0;"";32
1742;"";"";"08230010";0.0;"";32
1743;"";"";"08240005";0.0;"";32
1744;"";"";"08247000";0.0;"";32
1745;"";"";"03656020";0.0;"";32
1746;"";"";"03807290";0.0;"";32
1747;"";"";"03729010";0.0;"";32
1748;"";"";"03673010";0.0;"";32
1749;"";"";"08230030";0.0;"";32
1750;"";"";"08215470";0.0;"";32
1751;"";"";"03639000";0.0;"";32
1752;"";"";"03603020";0.0;"";32
1753;"";"";"08142650";0.0;"";32
1754;"";"";"08253210";0.0;"";32
1755;"";"";"03884020";0.0;"";32
1756;"";"";"08061450";0.0;"";32
1757;"";"";"08070310";0.0;"";32
1758;"";"";"03674020";0.0;"";32
1759;"";"";"03818080";0.0;"";32
1760;"";"";"08061000";0.0;"";32
1761;"";"";"08061020";0.0;"";32
1762;"";"";"08060070";0.0;"";32
1763;"";"";"08220260";0.0;"";32
1764;"";"";"08215150";0.0;"";32
1765;"";"";"03654010";0.0;"";32
1766;"";"";"08230680";0.0;"";32
1767;"";"";"03587000";0.0;"";32
1768;"";"";"03801060";0.0;"";32
1769;"";"";"03823100";0.0;"";32
1770;"";"";"08210010";0.0;"";32
1771;"";"";"08210790";0.0;"";32
1772;"";"";"08223390";0.0;"";32
1773;"";"";"08295010";0.0;"";32
1774;"";"";"03663000";0.0;"";32
1775;"";"";"08051560";0.0;"";32
1776;"";"";"03714050";0.0;"";32
1777;"";"";"08240305";0.0;"";32
1778;"";"";"03694000";0.0;"";32
1779;"";"";"03649010";0.0;"";32
1780;"";"";"08223280";0.0;"";32
1781;"";"";"08210540";0.0;"";32
1782;"";"";"03679000";0.0;"";32
1783;"";"";"08223250";0.0;"";32
1784;"";"";"08040370";0.0;"";32
1785;"";"";"08210170";0.0;"";32
1786;"";"";"08062190";0.0;"";32
1787;"";"";"08051080";0.0;"";32
1788;"";"";"08070280";0.0;"";32
1789;"";"";"03806000";0.0;"";32
1790;"";"";"03758010";0.0;"";32
1791;"";"";"08230600";0.0;"";32
1792;"";"";"08060160";0.0;"";32
1793;"";"";"03655010";0.0;"";32
1794;"";"";"08246010";0.0;"";32
1795;"";"";"03646060";0.0;"";32
1796;"";"";"03801120";0.0;"";32
1797;"";"";"03665010";0.0;"";32
1798;"";"";"03648020";0.0;"";32
1799;"";"";"08061015";0.0;"";32
1800;"";"";"03664000";0.0;"";32
1801;"";"";"03610000";0.0;"";32
1802;"";"";"03704000";0.0;"";32
1803;"";"";"08295005";0.0;"";32
1804;"";"";"03640010";0.0;"";32
1805;"";"";"03804065";0.0;"";32
1806;"";"";"03613010";0.0;"";32
1807;"";"";"03820000";0.0;"";32
1808;"";"";"03801010";0.0;"";32
1809;"";"";"08290001";0.0;"";32
1810;"";"";"03819250";0.0;"";32
1811;"";"";"03626000";0.0;"";32
1812;"";"";"08210520";0.0;"";32
1813;"";"";"03666010";0.0;"";32
1814;"";"";"03652000";0.0;"";32
1815;"";"";"08062270";0.0;"";32
1816;"";"";"08246091";0.0;"";32
1817;"";"";"03653000";0.0;"";32
1818;"";"";"08420130";0.0;"";32
1819;"";"";"08290530";0.0;"";32
1820;"";"";"03819090";0.0;"";32
1821;"";"";"08215290";0.0;"";32
1822;"";"";"08235590";0.0;"";32
1823;"";"";"08061290";0.0;"";32
1824;"";"";"03725040";0.0;"";32
1825;"";"";"03726110";0.0;"";32
1826;"";"";"03502050";0.0;"";32
1827;"";"";"03732010";0.0;"";32
1828;"";"";"08210530";0.0;"";32
1829;"";"";"08240010";0.0;"";32
1830;"";"";"03757050";0.0;"";32
1831;"";"";"08235000";0.0;"";32
1832;"";"";"03678030";0.0;"";32
1833;"";"";"08220220";0.0;"";32
1834;"";"";"03734220";0.0;"";32
1835;"";"";"08225560";0.0;"";32
1836;"";"";"03679020";0.0;"";32
1837;"";"";"08210510";0.0;"";32
1838;"";"";"03727090";0.0;"";32
1839;"";"";"03887040";0.0;"";32
1840;"";"";"08050460";0.0;"";32
1841;"";"";"03810080";0.0;"";32
1842;"";"";"03671050";0.0;"";32
1843;"";"";"08040780";0.0;"";32
1844;"";"";"08062300";0.0;"";32
1845;"";"";"03675030";0.0;"";32
1846;"";"";"03816100";0.0;"";32
1847;"";"";"08223590";0.0;"";32
1848;"";"";"03818000";0.0;"";32
1849;"";"";"03647000";0.0;"";32
1850;"";"";"03606010";0.0;"";32
1851;"";"";"03725000";0.0;"";32
1852;"";"";"03811060";0.0;"";32
1853;"";"";"03819020";0.0;"";32
1854;"";"";"03657000";0.0;"";32
1855;"";"";"03613030";0.0;"";32
1856;"";"";"03620001";0.0;"";32
1857;"";"";"08071060";0.0;"";32
1858;"";"";"03613000";0.0;"";32
1859;"";"";"03726080";0.0;"";32
1860;"";"";"03873000";0.0;"";32
1861;"";"";"03701000";0.0;"";32
1862;"";"";"08210661";0.0;"";32
1863;"";"";"08062520";0.0;"";32
1864;"";"";"08246106";0.0;"";32
1865;"";"";"08071100";0.0;"";32
1866;"";"";"03545060";0.0;"";32
1867;"";"";"03627180";0.0;"";32
1868;"";"";"03570400";0.0;"";32
1869;"";"";"03756020";0.0;"";32
1870;"";"";"03737030";0.0;"";32
1871;"";"";"03828110";0.0;"";32
1872;"";"";"08061440";0.0;"";32
1873;"";"";"03810060";0.0;"";32
1874;"";"";"08050710";0.0;"";32
1875;"";"";"03678050";0.0;"";32
1876;"";"";"03671010";0.0;"";32
1877;"";"";"08223570";0.0;"";32
1878;"";"";"03612000";0.0;"";32
1879;"";"";"03811030";0.0;"";32
1880;"";"";"08225160";0.0;"";32
1881;"";"";"03633020";0.0;"";32
1882;"";"";"03802015";0.0;"";32
1883;"";"";"03726010";0.0;"";32
1884;"";"";"03720190";0.0;"";32
1885;"";"";"08220450";0.0;"";32
1886;"";"";"08290500";0.0;"";32
1887;"";"";"03656060";0.0;"";32
1888;"";"";"08246101";0.0;"";32
1889;"";"";"03813060";0.0;"";32
1890;"";"";"03896000";0.0;"";32
1891;"";"";"03736000";0.0;"";32
1892;"";"";"08246090";0.0;"";32
1893;"";"";"03828010";0.0;"";32
1894;"";"";"03660050";0.0;"";32
1895;"";"";"03809150";0.0;"";32
1896;"";"";"08060030";0.0;"";32
1897;"";"";"03887010";0.0;"";32
1898;"";"";"03759000";0.0;"";32
1899;"";"";"03728000";0.0;"";32
1900;"";"";"03807380";0.0;"";32
1901;"";"";"03659080";0.0;"";32
1902;"";"";"03661000";0.0;"";32
1903;"";"";"03718090";0.0;"";32
1904;"";"";"03645000";0.0;"";32
1905;"";"";"08040720";0.0;"";32
1906;"";"";"03891050";0.0;"";32
1907;"";"";"03644070";0.0;"";32
1908;"";"";"03728100";0.0;"";32
1909;"";"";"03813240";0.0;"";32
1910;"";"";"08061010";0.0;"";32
1911;"";"";"03616040";0.0;"";32
1912;"";"";"08050520";0.0;"";32
1913;"";"";"08051040";0.0;"";32
1914;"";"";"03657100";0.0;"";32
1915;"";"";"08220000";0.0;"";32
1916;"";"";"08290705";0.0;"";32
1917;"";"";"03801000";0.0;"";32
1918;"";"";"03905050";0.0;"";32
1919;"";"";"03648000";0.0;"";32
1920;"";"";"03812040";0.0;"";32
1921;"";"";"08246100";0.0;"";32
1922;"";"";"03805070";0.0;"";32
1923;"";"";"03731060";0.0;"";32
1924;"";"";"08051100";0.0;"";32
1925;"";"";"08061030";0.0;"";32
1926;"";"";"03807320";0.0;"";32
1927;"";"";"03817100";0.0;"";32
1928;"";"";"08050120";0.0;"";32
1929;"";"";"03631010";0.0;"";32
1930;"";"";"03633080";0.0;"";32
1931;"";"";"03645010";0.0;"";32
1932;"";"";"03609000";0.0;"";32
1933;"";"";"03805030";0.0;"";32
1934;"";"";"03737020";0.0;"";32
1935;"";"";"08225270";0.0;"";32
1936;"";"";"03735120";0.0;"";32
1937;"";"";"08070380";0.0;"";32
1938;"";"";"08250000";0.0;"";32
1939;"";"";"03820080";0.0;"";32
1940;"";"";"03660000";0.0;"";32
1941;"";"";"03656000";0.0;"";32
1942;"";"";"03613070";0.0;"";32
1943;"";"";"03813000";0.0;"";32
1944;"";"";"08223080";0.0;"";32
1945;"";"";"03665000";0.0;"";32
1946;"";"";"03807310";0.0;"";32
1947;"";"";"03649000";0.0;"";32
1948;"";"";"03623000";0.0;"";32
1949;"";"";"03725060";0.0;"";32
1950;"";"";"03606030";0.0;"";32
1951;"";"";"03635030";0.0;"";32
1952;"";"";"03632010";0.0;"";32
1953;"";"";"03638030";0.0;"";32
1954;"";"";"03717001";0.0;"";32
1955;"";"";"08275000";0.0;"";32
1956;"";"";"03804120";0.0;"";32
1957;"";"";"08051500";0.0;"";32
1958;"";"";"03672010";0.0;"";32
1959;"";"";"03817010";0.0;"";32
1960;"";"";"08040640";0.0;"";32
1961;"";"";"08230080";0.0;"";32
1962;"";"";"03641020";0.0;"";32
1963;"";"";"03662000";0.0;"";32
1964;"";"";"03701010";0.0;"";32
1965;"";"";"03621020";0.0;"";32
1966;"";"";"03681020";0.0;"";32
1967;"";"";"08060200";0.0;"";32
1968;"";"";"03704015";0.0;"";32
1969;"";"";"08040730";0.0;"";32
1970;"";"";"03683040";0.0;"";32
1971;"";"";"03714020";0.0;"";32
1972;"";"";"03729100";0.0;"";32
1973;"";"";"08072012";0.0;"";32
1974;"";"";"03615030";0.0;"";32
1975;"";"";"08230000";0.0;"";32
1976;"";"";"08210180";0.0;"";32
1977;"";"";"08250500";0.0;"";32
1978;"";"";"08223510";0.0;"";32
1979;"";"";"03821060";0.0;"";32
1980;"";"";"03818020";0.0;"";32
1981;"";"";"08295290";0.0;"";32
1982;"";"";"03818210";0.0;"";32
1983;"";"";"03755100";0.0;"";32
1984;"";"";"03812050";0.0;"";32
1985;"";"";"03756120";0.0;"";32
1986;"";"";"03731090";0.0;"";32
1987;"";"";"08235750";0.0;"";32
1988;"";"";"03617190";0.0;"";32
1989;"";"";"03812030";0.0;"";32
1990;"";"";"03679110";0.0;"";32
1991;"";"";"03621030";0.0;"";32
1992;"";"";"03713020";0.0;"";32
1993;"";"";"03810140";0.0;"";32
1994;"";"";"03808000";0.0;"";32
1995;"";"";"03812110";0.0;"";32
1996;"";"";"08010090";0.0;"";32
1997;"";"";"08121290";0.0;"";32
1998;"";"";"08042560";0.0;"";32
1999;"";"";"08081040";0.0;"";32
2000;"";"";"08161225";0.0;"";32
2001;"";"";"08021070";0.0;"";32
2002;"";"";"08130000";0.0;"";32
2003;"";"";"08120300";0.0;"";32
2004;"";"";"08120180";0.0;"";32
2005;"";"";"08140550";0.0;"";32
2006;"";"";"08440000";0.0;"";32
2007;"";"";"08440180";0.0;"";32
2008;"";"";"08090310";0.0;"";32
2009;"";"";"08240730";0.0;"";32
2010;"";"";"08150450";0.0;"";32
2011;"";"";"08190040";0.0;"";32
2012;"";"";"08441270";0.0;"";32
2013;"";"";"08160200";0.0;"";32
2014;"";"";"08115000";0.0;"";32
2015;"";"";"08030190";0.0;"";32
2016;"";"";"08451320";0.0;"";32
2017;"";"";"08090220";0.0;"";32
2018;"";"";"08122280";0.0;"";32
2019;"";"";"08151710";0.0;"";32
2020;"";"";"08122210";0.0;"";32
2021;"";"";"08111540";0.0;"";32
2022;"";"";"08011420";0.0;"";32
2023;"";"";"08032370";0.0;"";32
2024;"";"";"08031000";0.0;"";32
2025;"";"";"08090280";0.0;"";32
2026;"";"";"08451050";0.0;"";32
2027;"";"";"08090370";0.0;"";32
2028;"";"";"08030420";0.0;"";32
2029;"";"";"08042130";0.0;"";32
2030;"";"";"08050000";0.0;"";32
2031;"";"";"08041500";0.0;"";32
2032;"";"";"08190000";0.0;"";32
2033;"";"";"08110220";0.0;"";32
2034;"";"";"08120380";0.0;"";32
2035;"";"";"08151400";0.0;"";32
2036;"";"";"08040130";0.0;"";32
2037;"";"";"08021300";0.0;"";32
2038;"";"";"08121070";0.0;"";32
2039;"";"";"08441000";0.0;"";32
2040;"";"";"08441310";0.0;"";32
2041;"";"";"08452020";0.0;"";32
2042;"";"";"08452180";0.0;"";32
2043;"";"";"08110000";0.0;"";32
2044;"";"";"08431050";0.0;"";32
2045;"";"";"08141290";0.0;"";32
2046;"";"";"08142004";0.0;"";32
2047;"";"";"08140200";0.0;"";32
2048;"";"";"08150000";0.0;"";32
2049;"";"";"08141000";0.0;"";32
2050;"";"";"08081380";0.0;"";32
2051;"";"";"08110330";0.0;"";32
2052;"";"";"08450570";0.0;"";32
2053;"";"";"08111510";0.0;"";32
2054;"";"";"08120410";0.0;"";32
2055;"";"";"08141530";0.0;"";32
2056;"";"";"08122440";0.0;"";32
2057;"";"";"08190340";0.0;"";32
2058;"";"";"08011390";0.0;"";32
2059;"";"";"08120000";0.0;"";32
2060;"";"";"08032320";0.0;"";32
2061;"";"";"08120420";0.0;"";32
2062;"";"";"08452590";0.0;"";32
2063;"";"";"08430000";0.0;"";32
2064;"";"";"08080040";0.0;"";32
2065;"";"";"08142180";0.0;"";32
2066;"";"";"08031150";0.0;"";32
2067;"";"";"08010360";0.0;"";32
2068;"";"";"08130410";0.0;"";32
2069;"";"";"08080650";0.0;"";32
2070;"";"";"08130420";0.0;"";32
2071;"";"";"08111430";0.0;"";32
2072;"";"";"08452430";0.0;"";32
2073;"";"";"08141170";0.0;"";32
2074;"";"";"08151000";0.0;"";32
2075;"";"";"08020010";0.0;"";32
2076;"";"";"08130440";0.0;"";32
2077;"";"";"08080330";0.0;"";32
2078;"";"";"08080000";0.0;"";32
2079;"";"";"08090000";0.0;"";32
2080;"";"";"08032270";0.0;"";32
2081;"";"";"08150260";0.0;"";32
2082;"";"";"08450540";0.0;"";32
2083;"";"";"08440300";0.0;"";32
2084;"";"";"08111310";0.0;"";32
2085;"";"";"08111250";0.0;"";32
2086;"";"";"08080190";0.0;"";32
2087;"";"";"08121190";0.0;"";32
2088;"";"";"08122240";0.0;"";32
2089;"";"";"08120170";0.0;"";32
2090;"";"";"08130210";0.0;"";32
2091;"";"";"08452330";0.0;"";32
2092;"";"";"08140060";0.0;"";32
2093;"";"";"08071180";0.0;"";32
2094;"";"";"08452000";0.0;"";32
2095;"";"";"08452280";0.0;"";32
2096;"";"";"08130040";0.0;"";32
2097;"";"";"08130460";0.0;"";32
2098;"";"";"08061090";0.0;"";32
2099;"";"";"08430130";0.0;"";32
2100;"";"";"08142410";0.0;"";32
2101;"";"";"08122130";0.0;"";32
2102;"";"";"08450330";0.0;"";32
2103;"";"";"08452220";0.0;"";32
2104;"";"";"08190450";0.0;"";32
2105;"";"";"08190300";0.0;"";32
2106;"";"";"08441110";0.0;"";32
2107;"";"";"08431400";0.0;"";32
2108;"";"";"08030410";0.0;"";32
2109;"";"";"08130060";0.0;"";32
2110;"";"";"08111050";0.0;"";32
2111;"";"";"08431730";0.0;"";32
2112;"";"";"08041420";0.0;"";32
2113;"";"";"08130485";0.0;"";32
2114;"";"";"08452250";0.0;"";32
2115;"";"";"08431750";0.0;"";32
2116;"";"";"08151260";0.0;"";32
2117;"";"";"08440400";0.0;"";32
2118;"";"";"08142375";0.0;"";32
2119;"";"";"08010120";0.0;"";32
2120;"";"";"08142230";0.0;"";32
2121;"";"";"08090590";0.0;"";32
2122;"";"";"08150030";0.0;"";32
